"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Simpelveld";965;"Simpelveld";10555;"17-02-2021";"02-03-2021";29;274.8;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"17-02-2021";"02-03-2021";40;342.9;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"17-02-2021";"02-03-2021";159;544.4;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"17-02-2021";"02-03-2021";217;234.8;1;1.1;1;1.1
"Sliedrecht";610;"Sliedrecht";25220;"17-02-2021";"02-03-2021";129;511.5;0;0;5;19.8
"Sluis";1714;"Sluis";23210;"17-02-2021";"02-03-2021";25;107.7;1;4.3;0;0
"Smallingerland";90;"Smallingerland";56150;"17-02-2021";"02-03-2021";179;318.8;2;3.6;1;1.8
"Soest";342;"Soest";46606;"17-02-2021";"02-03-2021";113;242.5;1;2.1;0;0
"Someren";847;"Someren";19368;"17-02-2021";"02-03-2021";85;438.9;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"17-02-2021";"02-03-2021";81;467.6;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"17-02-2021";"02-03-2021";101;318.8;0;0;4;12.6
"Staphorst";180;"Staphorst";17145;"17-02-2021";"02-03-2021";23;134.1;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"17-02-2021";"02-03-2021";151;695;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"17-02-2021";"02-03-2021";100;409.6;0;0;1;4.1
"Steenwijkerland";1708;"Steenwijkerland";44126;"17-02-2021";"02-03-2021";110;249.3;0;0;0;0
"Stein";971;"Stein";25007;"17-02-2021";"02-03-2021";66;263.9;2;8;1;4
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"17-02-2021";"02-03-2021";218;335.7;4;6.2;1;1.5
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"17-02-2021";"02-03-2021";397;441.2;2;2.2;6;6.7
"Terneuzen";715;"Terneuzen";54426;"17-02-2021";"02-03-2021";115;211.3;0;0;0;0
"Terschelling";93;"Terschelling";4888;"17-02-2021";"02-03-2021";12;245.5;0;0;0;0
"Texel";448;"Texel";13575;"17-02-2021";"02-03-2021";24;176.8;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"17-02-2021";"02-03-2021";179;478.1;0;0;6;16
"Tholen";716;"Tholen";25757;"17-02-2021";"02-03-2021";62;240.7;1;3.9;0;0
"Tiel";281;"Tiel";42159;"17-02-2021";"02-03-2021";240;569.3;0;0;4;9.5
"Tilburg";855;"Tilburg";221243;"17-02-2021";"02-03-2021";766;346.2;2;0.9;1;0.5
"Tubbergen";183;"Tubbergen";21275;"17-02-2021";"02-03-2021";51;239.7;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"17-02-2021";"02-03-2021";86;254.9;1;3;1;3
"Tynaarlo";1730;"Tynaarlo";33887;"17-02-2021";"02-03-2021";68;200.7;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"17-02-2021";"02-03-2021";91;283.9;2;6.2;1;3.1
"Uden";856;"Uden";42119;"17-02-2021";"02-03-2021";185;439.2;2;4.7;0;0
"Uitgeest";450;"Uitgeest";13666;"17-02-2021";"02-03-2021";69;504.9;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"17-02-2021";"02-03-2021";91;308.7;1;3.4;0;0
"Urk";184;"Urk";21031;"17-02-2021";"02-03-2021";13;61.8;0;0;0;0
"Utrecht";344;"Utrecht";357597;"17-02-2021";"02-03-2021";720;201.3;7;2;2;0.6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"17-02-2021";"02-03-2021";95;191.6;1;2;5;10.1
"Vaals";981;"Vaals";10105;"17-02-2021";"02-03-2021";35;346.4;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"17-02-2021";"02-03-2021";35;213.8;1;6.1;1;6.1
"Valkenswaard";858;"Valkenswaard";31193;"17-02-2021";"02-03-2021";117;375.1;1;3.2;1;3.2
"Veendam";47;"Veendam";27384;"17-02-2021";"02-03-2021";84;306.7;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"17-02-2021";"02-03-2021";284;427.1;4;6;0;0
"Veere";717;"Veere";21880;"17-02-2021";"02-03-2021";82;374.8;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"17-02-2021";"02-03-2021";200;439.9;2;4.4;1;2.2
"Velsen";453;"Velsen";68648;"17-02-2021";"02-03-2021";430;626.4;5;7.3;5;7.3
"Venlo";983;"Venlo";101802;"17-02-2021";"02-03-2021";433;425.3;0;0;4;3.9
"Venray";984;"Venray";43614;"17-02-2021";"02-03-2021";154;353.1;1;2.3;1;2.3
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"17-02-2021";"02-03-2021";232;408.4;0;0;2;3.5
"Vlaardingen";622;"Vlaardingen";73397;"17-02-2021";"02-03-2021";264;359.7;8;10.9;2;2.7
"Vlieland";96;"Vlieland";1155;"17-02-2021";"02-03-2021";3;259.7;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"17-02-2021";"02-03-2021";258;581.6;4;9;1;2.3
"Voerendaal";986;"Voerendaal";12475;"17-02-2021";"02-03-2021";46;368.7;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"17-02-2021";"02-03-2021";23;89.9;0;0;0;0
"Voorst";285;"Voorst";24552;"17-02-2021";"02-03-2021";37;150.7;0;0;0;0
"Vught";865;"Vught";31420;"17-02-2021";"02-03-2021";127;404.2;1;3.2;1;3.2
"Waadhoeke";1949;"Waadhoeke";46090;"17-02-2021";"02-03-2021";153;332;3;6.5;0;0
"Waalre";866;"Waalre";17456;"17-02-2021";"02-03-2021";41;234.9;1;5.7;0;0
"Waalwijk";867;"Waalwijk";48637;"17-02-2021";"02-03-2021";154;316.6;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"17-02-2021";"02-03-2021";85;290.2;0;0;0;0
"Wageningen";289;"Wageningen";39664;"17-02-2021";"02-03-2021";73;184;2;5;0;0
"Wassenaar";629;"Wassenaar";26305;"17-02-2021";"02-03-2021";53;201.5;1;3.8;0;0
"Waterland";852;"Waterland";17424;"17-02-2021";"02-03-2021";94;539.5;0;0;1;5.7
"Weert";988;"Weert";50105;"17-02-2021";"02-03-2021";126;251.5;0;0;0;0
"Weesp";457;"Weesp";19738;"17-02-2021";"02-03-2021";70;354.6;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"17-02-2021";"02-03-2021";269;526.1;0;0;9;17.6
"West Maas en Waal";668;"West Maas en Waal";19324;"17-02-2021";"02-03-2021";115;595.1;0;0;1;5.2
"Westerkwartier";1969;"Westerkwartier";63329;"17-02-2021";"02-03-2021";181;285.8;2;3.2;5;7.9
"Westerveld";1701;"Westerveld";19460;"17-02-2021";"02-03-2021";57;292.9;0;0;5;25.7
"Westervoort";293;"Westervoort";14971;"17-02-2021";"02-03-2021";27;180.3;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"17-02-2021";"02-03-2021";96;373.1;2;7.8;2;7.8
"Westland";1783;"Westland";110375;"17-02-2021";"02-03-2021";357;323.4;1;0.9;1;0.9
"Weststellingwerf";98;"Weststellingwerf";25914;"17-02-2021";"02-03-2021";115;443.8;0;0;8;30.9
"Westvoorne";614;"Westvoorne";14731;"17-02-2021";"02-03-2021";31;210.4;1;6.8;0;0
"Wierden";189;"Wierden";24446;"17-02-2021";"02-03-2021";64;261.8;0;0;2;8.2
"Wijchen";296;"Wijchen";41110;"17-02-2021";"02-03-2021";111;270;0;0;1;2.4
"Wijdemeren";1696;"Wijdemeren";24358;"17-02-2021";"02-03-2021";82;336.6;1;4.1;3;12.3
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"17-02-2021";"02-03-2021";71;296.9;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"17-02-2021";"02-03-2021";33;114.4;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"17-02-2021";"02-03-2021";46;210.3;1;4.6;0;0
"Woerden";632;"Woerden";52299;"17-02-2021";"02-03-2021";277;529.6;4;7.6;2;3.8
"Wormerland";880;"Wormerland";16270;"17-02-2021";"02-03-2021";94;577.8;2;12.3;4;24.6
"Woudenberg";351;"Woudenberg";13362;"17-02-2021";"02-03-2021";25;187.1;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"17-02-2021";"02-03-2021";600;382.7;4;2.6;0;0
"Zaltbommel";297;"Zaltbommel";28881;"17-02-2021";"02-03-2021";229;792.9;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"17-02-2021";"02-03-2021";56;327.2;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"17-02-2021";"02-03-2021";38;167.7;1;4.4;1;4.4
"Zeist";355;"Zeist";64905;"17-02-2021";"02-03-2021";144;221.9;2;3.1;3;4.6
"Zevenaar";299;"Zevenaar";43750;"17-02-2021";"02-03-2021";96;219.4;2;4.6;6;13.7
"Zoetermeer";637;"Zoetermeer";125285;"17-02-2021";"02-03-2021";327;261;2;1.6;3;2.4
"Zoeterwoude";638;"Zoeterwoude";8605;"17-02-2021";"02-03-2021";21;244;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"17-02-2021";"02-03-2021";161;366.9;2;4.6;2;4.6
"Zundert";879;"Zundert";21829;"17-02-2021";"02-03-2021";54;247.4;0;0;0;0
"Zutphen";301;"Zutphen";47934;"17-02-2021";"02-03-2021";82;171.1;0;0;2;4.2
"Zwartewaterland";1896;"Zwartewaterland";22685;"17-02-2021";"02-03-2021";199;877.2;2;8.8;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"17-02-2021";"02-03-2021";263;587.9;2;4.5;2;4.5
"Zwolle";193;"Zwolle";128840;"17-02-2021";"02-03-2021";306;237.5;3;2.3;7;5.4
