"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Smallingerland";90;"Smallingerland";56150;"28-07-2021";"10-08-2021";77;137.1;1;1.8;0;0
"Soest";342;"Soest";46606;"28-07-2021";"10-08-2021";45;96.6;2;4.3;0;0
"Someren";847;"Someren";19368;"28-07-2021";"10-08-2021";45;232.3;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"28-07-2021";"10-08-2021";32;184.7;1;5.8;0;0
"Stadskanaal";37;"Stadskanaal";31686;"28-07-2021";"10-08-2021";43;135.7;0;0;1;3.2
"Staphorst";180;"Staphorst";17145;"28-07-2021";"10-08-2021";18;105;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"28-07-2021";"10-08-2021";22;101.3;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"28-07-2021";"10-08-2021";23;94.2;1;4.1;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"28-07-2021";"10-08-2021";56;126.9;0;0;0;0
"Stein";971;"Stein";25007;"28-07-2021";"10-08-2021";62;247.9;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"28-07-2021";"10-08-2021";140;215.6;0;0;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"28-07-2021";"10-08-2021";157;174.5;0;0;1;1.1
"Terneuzen";715;"Terneuzen";54426;"28-07-2021";"10-08-2021";77;141.5;1;1.8;0;0
"Terschelling";93;"Terschelling";4888;"28-07-2021";"10-08-2021";9;184.1;0;0;0;0
"Texel";448;"Texel";13575;"28-07-2021";"10-08-2021";11;81;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"28-07-2021";"10-08-2021";56;149.6;0;0;0;0
"Tholen";716;"Tholen";25757;"28-07-2021";"10-08-2021";110;427.1;0;0;0;0
"Tiel";281;"Tiel";42159;"28-07-2021";"10-08-2021";69;163.7;0;0;0;0
"Tilburg";855;"Tilburg";221243;"28-07-2021";"10-08-2021";536;242.3;1;0.5;0;0
"Tubbergen";183;"Tubbergen";21275;"28-07-2021";"10-08-2021";39;183.3;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"28-07-2021";"10-08-2021";44;130.4;1;3;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"28-07-2021";"10-08-2021";41;121;1;3;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"28-07-2021";"10-08-2021";67;209;0;0;0;0
"Uden";856;"Uden";42119;"28-07-2021";"10-08-2021";92;218.4;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"28-07-2021";"10-08-2021";28;204.9;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"28-07-2021";"10-08-2021";71;240.9;0;0;0;0
"Urk";184;"Urk";21031;"28-07-2021";"10-08-2021";12;57.1;0;0;0;0
"Utrecht";344;"Utrecht";357597;"28-07-2021";"10-08-2021";684;191.3;5;1.4;2;0.6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"28-07-2021";"10-08-2021";77;155.3;0;0;0;0
"Vaals";981;"Vaals";10105;"28-07-2021";"10-08-2021";8;79.2;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"28-07-2021";"10-08-2021";42;256.6;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"28-07-2021";"10-08-2021";29;93;0;0;0;0
"Veendam";47;"Veendam";27384;"28-07-2021";"10-08-2021";34;124.2;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"28-07-2021";"10-08-2021";116;174.5;0;0;0;0
"Veere";717;"Veere";21880;"28-07-2021";"10-08-2021";25;114.3;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"28-07-2021";"10-08-2021";78;171.6;0;0;0;0
"Velsen";453;"Velsen";68648;"28-07-2021";"10-08-2021";137;199.6;0;0;0;0
"Venlo";983;"Venlo";101802;"28-07-2021";"10-08-2021";183;179.8;2;2;0;0
"Venray";984;"Venray";43614;"28-07-2021";"10-08-2021";96;220.1;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"28-07-2021";"10-08-2021";98;172.5;0;0;0;0
"Vlaardingen";622;"Vlaardingen";73397;"28-07-2021";"10-08-2021";165;224.8;2;2.7;0;0
"Vlieland";96;"Vlieland";1155;"28-07-2021";"10-08-2021";4;346.3;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"28-07-2021";"10-08-2021";76;171.3;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"28-07-2021";"10-08-2021";17;136.3;1;8;0;0
"Voorschoten";626;"Voorschoten";25596;"28-07-2021";"10-08-2021";43;168;0;0;0;0
"Voorst";285;"Voorst";24552;"28-07-2021";"10-08-2021";27;110;0;0;1;4.1
"Vught";865;"Vught";31420;"28-07-2021";"10-08-2021";48;152.8;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"28-07-2021";"10-08-2021";76;164.9;3;6.5;0;0
"Waalre";866;"Waalre";17456;"28-07-2021";"10-08-2021";37;212;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"28-07-2021";"10-08-2021";76;156.3;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"28-07-2021";"10-08-2021";56;191.2;0;0;0;0
"Wageningen";289;"Wageningen";39664;"28-07-2021";"10-08-2021";70;176.5;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"28-07-2021";"10-08-2021";33;125.5;0;0;0;0
"Waterland";852;"Waterland";17424;"28-07-2021";"10-08-2021";21;120.5;0;0;0;0
"Weert";988;"Weert";50105;"28-07-2021";"10-08-2021";105;209.6;0;0;0;0
"Weesp";457;"Weesp";19738;"28-07-2021";"10-08-2021";35;177.3;0;0;2;10.1
"West Betuwe";1960;"West Betuwe";51128;"28-07-2021";"10-08-2021";88;172.1;0;0;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"28-07-2021";"10-08-2021";29;150.1;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"28-07-2021";"10-08-2021";94;148.4;0;0;1;1.6
"Westerveld";1701;"Westerveld";19460;"28-07-2021";"10-08-2021";10;51.4;0;0;0;0
"Westervoort";293;"Westervoort";14971;"28-07-2021";"10-08-2021";70;467.6;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"28-07-2021";"10-08-2021";43;167.1;0;0;0;0
"Westland";1783;"Westland";110375;"28-07-2021";"10-08-2021";390;353.3;0;0;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"28-07-2021";"10-08-2021";28;108;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"28-07-2021";"10-08-2021";32;217.2;0;0;0;0
"Wierden";189;"Wierden";24446;"28-07-2021";"10-08-2021";41;167.7;0;0;0;0
"Wijchen";296;"Wijchen";41110;"28-07-2021";"10-08-2021";100;243.2;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"28-07-2021";"10-08-2021";22;90.3;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"28-07-2021";"10-08-2021";26;108.7;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"28-07-2021";"10-08-2021";40;138.6;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"28-07-2021";"10-08-2021";25;114.3;0;0;0;0
"Woerden";632;"Woerden";52299;"28-07-2021";"10-08-2021";62;118.5;0;0;0;0
"Wormerland";880;"Wormerland";16270;"28-07-2021";"10-08-2021";31;190.5;2;12.3;0;0
"Woudenberg";351;"Woudenberg";13362;"28-07-2021";"10-08-2021";25;187.1;1;7.5;0;0
"Zaanstad";479;"Zaanstad";156794;"28-07-2021";"10-08-2021";334;213;4;2.6;0;0
"Zaltbommel";297;"Zaltbommel";28881;"28-07-2021";"10-08-2021";42;145.4;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"28-07-2021";"10-08-2021";33;192.8;2;11.7;0;0
"Zeewolde";50;"Zeewolde";22653;"28-07-2021";"10-08-2021";31;136.8;0;0;0;0
"Zeist";355;"Zeist";64905;"28-07-2021";"10-08-2021";115;177.2;2;3.1;1;1.5
"Zevenaar";299;"Zevenaar";43750;"28-07-2021";"10-08-2021";53;121.1;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"28-07-2021";"10-08-2021";261;208.3;1;0.8;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"28-07-2021";"10-08-2021";14;162.7;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"28-07-2021";"10-08-2021";107;243.8;1;2.3;0;0
"Zundert";879;"Zundert";21829;"28-07-2021";"10-08-2021";24;109.9;0;0;0;0
"Zutphen";301;"Zutphen";47934;"28-07-2021";"10-08-2021";101;210.7;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"28-07-2021";"10-08-2021";46;202.8;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"28-07-2021";"10-08-2021";91;203.4;0;0;0;0
"Zwolle";193;"Zwolle";128840;"28-07-2021";"10-08-2021";208;161.4;0;0;0;0
