"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Smallingerland";90;"Smallingerland";56150;"04-08-2021";"17-08-2021";67;119.3;1;1.8;0;0
"Soest";342;"Soest";46606;"04-08-2021";"17-08-2021";53;113.7;0;0;0;0
"Someren";847;"Someren";19368;"04-08-2021";"17-08-2021";25;129.1;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"04-08-2021";"17-08-2021";24;138.6;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"04-08-2021";"17-08-2021";31;97.8;1;3.2;0;0
"Staphorst";180;"Staphorst";17145;"04-08-2021";"17-08-2021";28;163.3;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"04-08-2021";"17-08-2021";22;101.3;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"04-08-2021";"17-08-2021";18;73.7;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"04-08-2021";"17-08-2021";39;88.4;0;0;0;0
"Stein";971;"Stein";25007;"04-08-2021";"17-08-2021";47;187.9;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"04-08-2021";"17-08-2021";97;149.4;0;0;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"04-08-2021";"17-08-2021";126;140;1;1.1;1;1.1
"Terneuzen";715;"Terneuzen";54426;"04-08-2021";"17-08-2021";74;136;0;0;0;0
"Terschelling";93;"Terschelling";4888;"04-08-2021";"17-08-2021";6;122.7;0;0;0;0
"Texel";448;"Texel";13575;"04-08-2021";"17-08-2021";6;44.2;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"04-08-2021";"17-08-2021";44;117.5;0;0;0;0
"Tholen";716;"Tholen";25757;"04-08-2021";"17-08-2021";84;326.1;0;0;0;0
"Tiel";281;"Tiel";42159;"04-08-2021";"17-08-2021";70;166;0;0;0;0
"Tilburg";855;"Tilburg";221243;"04-08-2021";"17-08-2021";449;202.9;2;0.9;0;0
"Tubbergen";183;"Tubbergen";21275;"04-08-2021";"17-08-2021";34;159.8;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"04-08-2021";"17-08-2021";42;124.5;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"04-08-2021";"17-08-2021";38;112.1;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"04-08-2021";"17-08-2021";70;218.4;0;0;0;0
"Uden";856;"Uden";42119;"04-08-2021";"17-08-2021";69;163.8;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"04-08-2021";"17-08-2021";26;190.3;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"04-08-2021";"17-08-2021";64;217.1;0;0;0;0
"Urk";184;"Urk";21031;"04-08-2021";"17-08-2021";21;99.9;0;0;0;0
"Utrecht";344;"Utrecht";357597;"04-08-2021";"17-08-2021";666;186.2;4;1.1;2;0.6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"04-08-2021";"17-08-2021";72;145.2;0;0;0;0
"Vaals";981;"Vaals";10105;"04-08-2021";"17-08-2021";6;59.4;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"04-08-2021";"17-08-2021";30;183.3;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"04-08-2021";"17-08-2021";31;99.4;0;0;0;0
"Veendam";47;"Veendam";27384;"04-08-2021";"17-08-2021";30;109.6;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"04-08-2021";"17-08-2021";109;163.9;0;0;0;0
"Veere";717;"Veere";21880;"04-08-2021";"17-08-2021";19;86.8;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"04-08-2021";"17-08-2021";60;132;0;0;0;0
"Velsen";453;"Velsen";68648;"04-08-2021";"17-08-2021";107;155.9;1;1.5;0;0
"Venlo";983;"Venlo";101802;"04-08-2021";"17-08-2021";150;147.3;1;1;2;2
"Venray";984;"Venray";43614;"04-08-2021";"17-08-2021";97;222.4;1;2.3;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"04-08-2021";"17-08-2021";98;172.5;1;1.8;0;0
"Vlaardingen";622;"Vlaardingen";73397;"04-08-2021";"17-08-2021";174;237.1;1;1.4;0;0
"Vlieland";96;"Vlieland";1155;"04-08-2021";"17-08-2021";1;86.6;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"04-08-2021";"17-08-2021";89;200.6;1;2.3;0;0
"Voerendaal";986;"Voerendaal";12475;"04-08-2021";"17-08-2021";11;88.2;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"04-08-2021";"17-08-2021";41;160.2;0;0;0;0
"Voorst";285;"Voorst";24552;"04-08-2021";"17-08-2021";29;118.1;0;0;0;0
"Vught";865;"Vught";31420;"04-08-2021";"17-08-2021";30;95.5;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"04-08-2021";"17-08-2021";50;108.5;1;2.2;0;0
"Waalre";866;"Waalre";17456;"04-08-2021";"17-08-2021";24;137.5;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"04-08-2021";"17-08-2021";61;125.4;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"04-08-2021";"17-08-2021";66;225.3;0;0;0;0
"Wageningen";289;"Wageningen";39664;"04-08-2021";"17-08-2021";54;136.1;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"04-08-2021";"17-08-2021";31;117.8;0;0;0;0
"Waterland";852;"Waterland";17424;"04-08-2021";"17-08-2021";16;91.8;0;0;0;0
"Weert";988;"Weert";50105;"04-08-2021";"17-08-2021";101;201.6;1;2;0;0
"Weesp";457;"Weesp";19738;"04-08-2021";"17-08-2021";33;167.2;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"04-08-2021";"17-08-2021";88;172.1;0;0;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"04-08-2021";"17-08-2021";39;201.8;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"04-08-2021";"17-08-2021";74;116.9;0;0;1;1.6
"Westerveld";1701;"Westerveld";19460;"04-08-2021";"17-08-2021";12;61.7;0;0;0;0
"Westervoort";293;"Westervoort";14971;"04-08-2021";"17-08-2021";35;233.8;1;6.7;0;0
"Westerwolde";1950;"Westerwolde";25733;"04-08-2021";"17-08-2021";54;209.8;0;0;0;0
"Westland";1783;"Westland";110375;"04-08-2021";"17-08-2021";248;224.7;1;0.9;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"04-08-2021";"17-08-2021";31;119.6;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"04-08-2021";"17-08-2021";24;162.9;0;0;0;0
"Wierden";189;"Wierden";24446;"04-08-2021";"17-08-2021";61;249.5;0;0;0;0
"Wijchen";296;"Wijchen";41110;"04-08-2021";"17-08-2021";64;155.7;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"04-08-2021";"17-08-2021";11;45.2;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"04-08-2021";"17-08-2021";24;100.4;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"04-08-2021";"17-08-2021";45;156;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"04-08-2021";"17-08-2021";15;68.6;0;0;0;0
"Woerden";632;"Woerden";52299;"04-08-2021";"17-08-2021";54;103.3;0;0;0;0
"Wormerland";880;"Wormerland";16270;"04-08-2021";"17-08-2021";30;184.4;1;6.1;0;0
"Woudenberg";351;"Woudenberg";13362;"04-08-2021";"17-08-2021";29;217;2;15;0;0
"Zaanstad";479;"Zaanstad";156794;"04-08-2021";"17-08-2021";372;237.3;5;3.2;0;0
"Zaltbommel";297;"Zaltbommel";28881;"04-08-2021";"17-08-2021";37;128.1;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"04-08-2021";"17-08-2021";27;157.7;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"04-08-2021";"17-08-2021";42;185.4;0;0;0;0
"Zeist";355;"Zeist";64905;"04-08-2021";"17-08-2021";99;152.5;0;0;0;0
"Zevenaar";299;"Zevenaar";43750;"04-08-2021";"17-08-2021";46;105.1;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"04-08-2021";"17-08-2021";219;174.8;2;1.6;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"04-08-2021";"17-08-2021";12;139.5;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"04-08-2021";"17-08-2021";92;209.6;1;2.3;0;0
"Zundert";879;"Zundert";21829;"04-08-2021";"17-08-2021";13;59.6;0;0;0;0
"Zutphen";301;"Zutphen";47934;"04-08-2021";"17-08-2021";75;156.5;1;2.1;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"04-08-2021";"17-08-2021";35;154.3;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"04-08-2021";"17-08-2021";105;234.7;0;0;0;0
"Zwolle";193;"Zwolle";128840;"04-08-2021";"17-08-2021";239;185.5;0;0;0;0
