"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Soest";342;"Soest";46606;"07-07-2021";"20-07-2021";346;742.4;0;0;0;0
"Someren";847;"Someren";19368;"07-07-2021";"20-07-2021";65;335.6;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"07-07-2021";"20-07-2021";82;473.4;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"07-07-2021";"20-07-2021";66;208.3;0;0;0;0
"Staphorst";180;"Staphorst";17145;"07-07-2021";"20-07-2021";15;87.5;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"07-07-2021";"20-07-2021";71;326.8;1;4.6;0;0
"Steenbergen";851;"Steenbergen";24416;"07-07-2021";"20-07-2021";161;659.4;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"07-07-2021";"20-07-2021";105;238;0;0;0;0
"Stein";971;"Stein";25007;"07-07-2021";"20-07-2021";70;279.9;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"07-07-2021";"20-07-2021";461;710;0;0;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"07-07-2021";"20-07-2021";451;501.2;1;1.1;0;0
"Terneuzen";715;"Terneuzen";54426;"07-07-2021";"20-07-2021";87;159.9;0;0;0;0
"Terschelling";93;"Terschelling";4888;"07-07-2021";"20-07-2021";17;347.8;0;0;0;0
"Texel";448;"Texel";13575;"07-07-2021";"20-07-2021";61;449.4;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"07-07-2021";"20-07-2021";373;996.3;0;0;0;0
"Tholen";716;"Tholen";25757;"07-07-2021";"20-07-2021";131;508.6;0;0;0;0
"Tiel";281;"Tiel";42159;"07-07-2021";"20-07-2021";152;360.5;0;0;0;0
"Tilburg";855;"Tilburg";221243;"07-07-2021";"20-07-2021";1776;802.7;1;0.5;0;0
"Tubbergen";183;"Tubbergen";21275;"07-07-2021";"20-07-2021";352;1654.5;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"07-07-2021";"20-07-2021";109;323;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"07-07-2021";"20-07-2021";185;545.9;1;3;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"07-07-2021";"20-07-2021";67;209;0;0;0;0
"Uden";856;"Uden";42119;"07-07-2021";"20-07-2021";123;292;0;0;0;0
"Uitgeest";450;"Uitgeest";13666;"07-07-2021";"20-07-2021";108;790.3;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"07-07-2021";"20-07-2021";269;912.5;0;0;0;0
"Urk";184;"Urk";21031;"07-07-2021";"20-07-2021";6;28.5;0;0;0;0
"Utrecht";344;"Utrecht";357597;"07-07-2021";"20-07-2021";5160;1443;9;2.5;2;0.6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"07-07-2021";"20-07-2021";225;453.8;0;0;0;0
"Vaals";981;"Vaals";10105;"07-07-2021";"20-07-2021";14;138.5;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"07-07-2021";"20-07-2021";93;568.2;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31193;"07-07-2021";"20-07-2021";182;583.5;0;0;0;0
"Veendam";47;"Veendam";27384;"07-07-2021";"20-07-2021";115;420;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"07-07-2021";"20-07-2021";245;368.5;0;0;0;0
"Veere";717;"Veere";21880;"07-07-2021";"20-07-2021";130;594.1;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"07-07-2021";"20-07-2021";150;329.9;0;0;0;0
"Velsen";453;"Velsen";68648;"07-07-2021";"20-07-2021";527;767.7;0;0;0;0
"Venlo";983;"Venlo";101802;"07-07-2021";"20-07-2021";503;494.1;1;1;0;0
"Venray";984;"Venray";43614;"07-07-2021";"20-07-2021";139;318.7;0;0;1;2.3
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"07-07-2021";"20-07-2021";245;431.3;0;0;0;0
"Vlaardingen";622;"Vlaardingen";73397;"07-07-2021";"20-07-2021";287;391;0;0;0;0
"Vlieland";96;"Vlieland";1155;"07-07-2021";"20-07-2021";4;346.3;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"07-07-2021";"20-07-2021";83;187.1;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"07-07-2021";"20-07-2021";45;360.7;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"07-07-2021";"20-07-2021";160;625.1;0;0;0;0
"Voorst";285;"Voorst";24552;"07-07-2021";"20-07-2021";154;627.2;0;0;1;4.1
"Vught";865;"Vught";31420;"07-07-2021";"20-07-2021";213;677.9;1;3.2;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"07-07-2021";"20-07-2021";87;188.8;0;0;0;0
"Waalre";866;"Waalre";17456;"07-07-2021";"20-07-2021";115;658.8;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"07-07-2021";"20-07-2021";155;318.7;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"07-07-2021";"20-07-2021";105;358.5;1;3.4;0;0
"Wageningen";289;"Wageningen";39664;"07-07-2021";"20-07-2021";293;738.7;1;2.5;0;0
"Wassenaar";629;"Wassenaar";26305;"07-07-2021";"20-07-2021";148;562.6;1;3.8;0;0
"Waterland";852;"Waterland";17424;"07-07-2021";"20-07-2021";162;929.8;0;0;0;0
"Weert";988;"Weert";50105;"07-07-2021";"20-07-2021";310;618.7;1;2;0;0
"Weesp";457;"Weesp";19738;"07-07-2021";"20-07-2021";142;719.4;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"07-07-2021";"20-07-2021";317;620;0;0;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"07-07-2021";"20-07-2021";128;662.4;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"07-07-2021";"20-07-2021";456;720;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"07-07-2021";"20-07-2021";37;190.1;1;5.1;0;0
"Westervoort";293;"Westervoort";14971;"07-07-2021";"20-07-2021";70;467.6;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"07-07-2021";"20-07-2021";50;194.3;0;0;0;0
"Westland";1783;"Westland";110375;"07-07-2021";"20-07-2021";637;577.1;0;0;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"07-07-2021";"20-07-2021";55;212.2;0;0;0;0
"Westvoorne";614;"Westvoorne";14731;"07-07-2021";"20-07-2021";50;339.4;0;0;0;0
"Wierden";189;"Wierden";24446;"07-07-2021";"20-07-2021";167;683.1;0;0;0;0
"Wijchen";296;"Wijchen";41110;"07-07-2021";"20-07-2021";216;525.4;1;2.4;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"07-07-2021";"20-07-2021";179;734.9;0;0;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"07-07-2021";"20-07-2021";100;418.2;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"07-07-2021";"20-07-2021";110;381.2;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"07-07-2021";"20-07-2021";90;411.4;0;0;0;0
"Woerden";632;"Woerden";52299;"07-07-2021";"20-07-2021";364;696;0;0;0;0
"Wormerland";880;"Wormerland";16270;"07-07-2021";"20-07-2021";117;719.1;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"07-07-2021";"20-07-2021";50;374.2;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"07-07-2021";"20-07-2021";1024;653.1;0;0;0;0
"Zaltbommel";297;"Zaltbommel";28881;"07-07-2021";"20-07-2021";85;294.3;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"07-07-2021";"20-07-2021";140;817.9;1;5.8;0;0
"Zeewolde";50;"Zeewolde";22653;"07-07-2021";"20-07-2021";86;379.6;0;0;0;0
"Zeist";355;"Zeist";64905;"07-07-2021";"20-07-2021";439;676.4;0;0;0;0
"Zevenaar";299;"Zevenaar";43750;"07-07-2021";"20-07-2021";183;418.3;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"07-07-2021";"20-07-2021";593;473.3;0;0;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"07-07-2021";"20-07-2021";44;511.3;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"07-07-2021";"20-07-2021";291;663.1;1;2.3;0;0
"Zundert";879;"Zundert";21829;"07-07-2021";"20-07-2021";130;595.5;0;0;0;0
"Zutphen";301;"Zutphen";47934;"07-07-2021";"20-07-2021";183;381.8;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"07-07-2021";"20-07-2021";82;361.5;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"07-07-2021";"20-07-2021";189;422.5;0;0;1;2.2
"Zwolle";193;"Zwolle";128840;"07-07-2021";"20-07-2021";692;537.1;2;1.6;0;0
