"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Sint Anthonis";1702;"Sint Anthonis";11664;"24-02-2021";"09-03-2021";34;291.5;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"24-02-2021";"09-03-2021";149;510.1;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"24-02-2021";"09-03-2021";175;189.3;1;1.1;5;5.4
"Sliedrecht";610;"Sliedrecht";25220;"24-02-2021";"09-03-2021";127;503.6;0;0;0;0
"Sluis";1714;"Sluis";23210;"24-02-2021";"09-03-2021";32;137.9;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"24-02-2021";"09-03-2021";129;229.7;1;1.8;0;0
"Soest";342;"Soest";46606;"24-02-2021";"09-03-2021";112;240.3;1;2.1;0;0
"Someren";847;"Someren";19368;"24-02-2021";"09-03-2021";98;506;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"24-02-2021";"09-03-2021";78;450.3;0;0;1;5.8
"Stadskanaal";37;"Stadskanaal";31686;"24-02-2021";"09-03-2021";92;290.3;1;3.2;3;9.5
"Staphorst";180;"Staphorst";17145;"24-02-2021";"09-03-2021";21;122.5;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"24-02-2021";"09-03-2021";168;773.3;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"24-02-2021";"09-03-2021";77;315.4;0;0;1;4.1
"Steenwijkerland";1708;"Steenwijkerland";44126;"24-02-2021";"09-03-2021";138;312.7;0;0;0;0
"Stein";971;"Stein";25007;"24-02-2021";"09-03-2021";62;247.9;2;8;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"24-02-2021";"09-03-2021";187;288;4;6.2;2;3.1
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"24-02-2021";"09-03-2021";306;340;0;0;6;6.7
"Terneuzen";715;"Terneuzen";54426;"24-02-2021";"09-03-2021";112;205.8;2;3.7;0;0
"Terschelling";93;"Terschelling";4888;"24-02-2021";"09-03-2021";10;204.6;0;0;0;0
"Texel";448;"Texel";13575;"24-02-2021";"09-03-2021";16;117.9;0;0;1;7.4
"Teylingen";1525;"Teylingen";37440;"24-02-2021";"09-03-2021";194;518.2;0;0;1;2.7
"Tholen";716;"Tholen";25757;"24-02-2021";"09-03-2021";101;392.1;0;0;0;0
"Tiel";281;"Tiel";42159;"24-02-2021";"09-03-2021";227;538.4;0;0;1;2.4
"Tilburg";855;"Tilburg";221243;"24-02-2021";"09-03-2021";848;383.3;0;0;1;0.5
"Tubbergen";183;"Tubbergen";21275;"24-02-2021";"09-03-2021";48;225.6;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"24-02-2021";"09-03-2021";123;364.5;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"24-02-2021";"09-03-2021";89;262.6;1;3;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"24-02-2021";"09-03-2021";69;215.3;1;3.1;0;0
"Uden";856;"Uden";42119;"24-02-2021";"09-03-2021";192;455.9;0;0;1;2.4
"Uitgeest";450;"Uitgeest";13666;"24-02-2021";"09-03-2021";63;461;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"24-02-2021";"09-03-2021";93;315.5;1;3.4;0;0
"Urk";184;"Urk";21031;"24-02-2021";"09-03-2021";14;66.6;0;0;0;0
"Utrecht";344;"Utrecht";357597;"24-02-2021";"09-03-2021";823;230.1;14;3.9;1;0.3
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"24-02-2021";"09-03-2021";95;191.6;4;8.1;0;0
"Vaals";981;"Vaals";10105;"24-02-2021";"09-03-2021";33;326.6;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"24-02-2021";"09-03-2021";22;134.4;1;6.1;1;6.1
"Valkenswaard";858;"Valkenswaard";31193;"24-02-2021";"09-03-2021";107;343;2;6.4;3;9.6
"Veendam";47;"Veendam";27384;"24-02-2021";"09-03-2021";77;281.2;1;3.7;0;0
"Veenendaal";345;"Veenendaal";66493;"24-02-2021";"09-03-2021";232;348.9;1;1.5;0;0
"Veere";717;"Veere";21880;"24-02-2021";"09-03-2021";64;292.5;1;4.6;0;0
"Veldhoven";861;"Veldhoven";45466;"24-02-2021";"09-03-2021";186;409.1;3;6.6;0;0
"Velsen";453;"Velsen";68648;"24-02-2021";"09-03-2021";442;643.9;2;2.9;2;2.9
"Venlo";983;"Venlo";101802;"24-02-2021";"09-03-2021";474;465.6;0;0;4;3.9
"Venray";984;"Venray";43614;"24-02-2021";"09-03-2021";150;343.9;2;4.6;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"24-02-2021";"09-03-2021";218;383.7;4;7;3;5.3
"Vlaardingen";622;"Vlaardingen";73397;"24-02-2021";"09-03-2021";282;384.2;7;9.5;5;6.8
"Vlieland";96;"Vlieland";1155;"24-02-2021";"09-03-2021";4;346.3;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"24-02-2021";"09-03-2021";276;622.2;10;22.5;4;9
"Voerendaal";986;"Voerendaal";12475;"24-02-2021";"09-03-2021";34;272.5;1;8;0;0
"Voorschoten";626;"Voorschoten";25596;"24-02-2021";"09-03-2021";42;164.1;0;0;0;0
"Voorst";285;"Voorst";24552;"24-02-2021";"09-03-2021";33;134.4;0;0;0;0
"Vught";865;"Vught";31420;"24-02-2021";"09-03-2021";97;308.7;1;3.2;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"24-02-2021";"09-03-2021";194;420.9;2;4.3;1;2.2
"Waalre";866;"Waalre";17456;"24-02-2021";"09-03-2021";30;171.9;0;0;1;5.7
"Waalwijk";867;"Waalwijk";48637;"24-02-2021";"09-03-2021";146;300.2;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"24-02-2021";"09-03-2021";83;283.4;0;0;0;0
"Wageningen";289;"Wageningen";39664;"24-02-2021";"09-03-2021";74;186.6;0;0;2;5
"Wassenaar";629;"Wassenaar";26305;"24-02-2021";"09-03-2021";39;148.3;0;0;0;0
"Waterland";852;"Waterland";17424;"24-02-2021";"09-03-2021";77;441.9;1;5.7;0;0
"Weert";988;"Weert";50105;"24-02-2021";"09-03-2021";112;223.5;0;0;1;2
"Weesp";457;"Weesp";19738;"24-02-2021";"09-03-2021";53;268.5;0;0;1;5.1
"West Betuwe";1960;"West Betuwe";51128;"24-02-2021";"09-03-2021";236;461.6;0;0;4;7.8
"West Maas en Waal";668;"West Maas en Waal";19324;"24-02-2021";"09-03-2021";75;388.1;0;0;1;5.2
"Westerkwartier";1969;"Westerkwartier";63329;"24-02-2021";"09-03-2021";109;172.1;1;1.6;1;1.6
"Westerveld";1701;"Westerveld";19460;"24-02-2021";"09-03-2021";53;272.4;0;0;2;10.3
"Westervoort";293;"Westervoort";14971;"24-02-2021";"09-03-2021";26;173.7;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"24-02-2021";"09-03-2021";67;260.4;2;7.8;1;3.9
"Westland";1783;"Westland";110375;"24-02-2021";"09-03-2021";397;359.7;4;3.6;1;0.9
"Weststellingwerf";98;"Weststellingwerf";25914;"24-02-2021";"09-03-2021";73;281.7;0;0;6;23.2
"Westvoorne";614;"Westvoorne";14731;"24-02-2021";"09-03-2021";38;258;0;0;0;0
"Wierden";189;"Wierden";24446;"24-02-2021";"09-03-2021";107;437.7;0;0;0;0
"Wijchen";296;"Wijchen";41110;"24-02-2021";"09-03-2021";96;233.5;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"24-02-2021";"09-03-2021";68;279.2;1;4.1;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"24-02-2021";"09-03-2021";88;368;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"24-02-2021";"09-03-2021";29;100.5;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"24-02-2021";"09-03-2021";107;489.1;0;0;0;0
"Woerden";632;"Woerden";52299;"24-02-2021";"09-03-2021";215;411.1;5;9.6;2;3.8
"Wormerland";880;"Wormerland";16270;"24-02-2021";"09-03-2021";77;473.3;1;6.1;1;6.1
"Woudenberg";351;"Woudenberg";13362;"24-02-2021";"09-03-2021";21;157.2;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"24-02-2021";"09-03-2021";606;386.5;3;1.9;2;1.3
"Zaltbommel";297;"Zaltbommel";28881;"24-02-2021";"09-03-2021";194;671.7;0;0;3;10.4
"Zandvoort";473;"Zandvoort";17116;"24-02-2021";"09-03-2021";63;368.1;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"24-02-2021";"09-03-2021";55;242.8;0;0;0;0
"Zeist";355;"Zeist";64905;"24-02-2021";"09-03-2021";165;254.2;2;3.1;0;0
"Zevenaar";299;"Zevenaar";43750;"24-02-2021";"09-03-2021";106;242.3;1;2.3;1;2.3
"Zoetermeer";637;"Zoetermeer";125285;"24-02-2021";"09-03-2021";348;277.8;1;0.8;2;1.6
"Zoeterwoude";638;"Zoeterwoude";8605;"24-02-2021";"09-03-2021";23;267.3;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"24-02-2021";"09-03-2021";147;335;3;6.8;2;4.6
"Zundert";879;"Zundert";21829;"24-02-2021";"09-03-2021";40;183.2;1;4.6;0;0
"Zutphen";301;"Zutphen";47934;"24-02-2021";"09-03-2021";107;223.2;1;2.1;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"24-02-2021";"09-03-2021";234;1031.5;1;4.4;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"24-02-2021";"09-03-2021";265;592.4;3;6.7;7;15.6
"Zwolle";193;"Zwolle";128840;"24-02-2021";"09-03-2021";303;235.2;3;2.3;2;1.6
