"Gemeente";"Inwoners";"Van";"Tot";"Meldingen";"Meldingen per 100.000";"Zkh opname";"Zkh opname per 100.000";"Overleden";"Overleden per 100.000"
"Wormerland";16381;"23-11-2022";"06-12-2022";12;73,3;2;12,2;0;0
"Woudenberg";13873;"23-11-2022";"06-12-2022";8;57,7;0;0;0;0
"Zaanstad";157166;"23-11-2022";"06-12-2022";87;55,4;9;5,7;2;1,3
"Zaltbommel";29957;"23-11-2022";"06-12-2022";6;20;1;3,3;0;0
"Zandvoort";17107;"23-11-2022";"06-12-2022";18;105,2;0;0;0;0
"Zeewolde";23348;"23-11-2022";"06-12-2022";18;77,1;2;8,6;0;0
"Zeist";65987;"23-11-2022";"06-12-2022";66;100;5;7,6;0;0
"Zevenaar";44645;"23-11-2022";"06-12-2022";18;40,3;1;2,2;0;0
"Zoetermeer";125767;"23-11-2022";"06-12-2022";51;40,6;5;4;0;0
"Zoeterwoude";9302;"23-11-2022";"06-12-2022";1;10,8;0;0;0;0
"Zuidplas";45794;"23-11-2022";"06-12-2022";29;63,3;1;2,2;0;0
"Zundert";22260;"23-11-2022";"06-12-2022";5;22,5;0;0;0;0
"Zutphen";48330;"23-11-2022";"06-12-2022";13;26,9;2;4,1;0;0
"Zwartewaterland";23012;"23-11-2022";"06-12-2022";24;104,3;1;4,3;0;0
"Zwijndrecht";44789;"23-11-2022";"06-12-2022";27;60,3;0;0;0;0
"Zwolle";130668;"23-11-2022";"06-12-2022";124;94,9;6;4,6;1;0,8
