"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"12-05-2021";"25-05-2021";350;378.7;7;7.6;4;4.3
"Sliedrecht";610;"Sliedrecht";25220;"12-05-2021";"25-05-2021";91;360.8;0;0;0;0
"Sluis";1714;"Sluis";23210;"12-05-2021";"25-05-2021";54;232.7;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"12-05-2021";"25-05-2021";99;176.3;2;3.6;0;0
"Soest";342;"Soest";46606;"12-05-2021";"25-05-2021";139;298.2;2;4.3;0;0
"Someren";847;"Someren";19368;"12-05-2021";"25-05-2021";71;366.6;1;5.2;0;0
"Son en Breugel";848;"Son en Breugel";17322;"12-05-2021";"25-05-2021";54;311.7;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"12-05-2021";"25-05-2021";39;123.1;0;0;0;0
"Staphorst";180;"Staphorst";17145;"12-05-2021";"25-05-2021";88;513.3;0;0;1;5.8
"Stede Broec";532;"Stede Broec";21726;"12-05-2021";"25-05-2021";38;174.9;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"12-05-2021";"25-05-2021";61;249.8;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"12-05-2021";"25-05-2021";123;278.7;2;4.5;0;0
"Stein";971;"Stein";25007;"12-05-2021";"25-05-2021";74;295.9;1;4;1;4
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"12-05-2021";"25-05-2021";191;294.2;2;3.1;1;1.5
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"12-05-2021";"25-05-2021";221;245.6;3;3.3;0;0
"Terneuzen";715;"Terneuzen";54426;"12-05-2021";"25-05-2021";124;227.8;2;3.7;1;1.8
"Terschelling";93;"Terschelling";4888;"12-05-2021";"25-05-2021";2;40.9;0;0;0;0
"Texel";448;"Texel";13575;"12-05-2021";"25-05-2021";32;235.7;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"12-05-2021";"25-05-2021";75;200.3;0;0;0;0
"Tholen";716;"Tholen";25757;"12-05-2021";"25-05-2021";186;722.1;3;11.6;0;0
"Tiel";281;"Tiel";42159;"12-05-2021";"25-05-2021";186;441.2;0;0;0;0
"Tilburg";855;"Tilburg";221243;"12-05-2021";"25-05-2021";905;409.1;4;1.8;1;0.5
"Tubbergen";183;"Tubbergen";21275;"12-05-2021";"25-05-2021";107;502.9;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"12-05-2021";"25-05-2021";262;776.5;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"12-05-2021";"25-05-2021";23;67.9;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"12-05-2021";"25-05-2021";66;205.9;0;0;0;0
"Uden";856;"Uden";42119;"12-05-2021";"25-05-2021";199;472.5;1;2.4;0;0
"Uitgeest";450;"Uitgeest";13666;"12-05-2021";"25-05-2021";49;358.6;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"12-05-2021";"25-05-2021";70;237.5;0;0;0;0
"Urk";184;"Urk";21031;"12-05-2021";"25-05-2021";89;423.2;2;9.5;0;0
"Utrecht";344;"Utrecht";357597;"12-05-2021";"25-05-2021";1108;309.8;6;1.7;2;0.6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"12-05-2021";"25-05-2021";110;221.9;0;0;0;0
"Vaals";981;"Vaals";10105;"12-05-2021";"25-05-2021";15;148.4;1;9.9;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"12-05-2021";"25-05-2021";30;183.3;1;6.1;0;0
"Valkenswaard";858;"Valkenswaard";31193;"12-05-2021";"25-05-2021";104;333.4;2;6.4;0;0
"Veendam";47;"Veendam";27384;"12-05-2021";"25-05-2021";65;237.4;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"12-05-2021";"25-05-2021";186;279.7;1;1.5;0;0
"Veere";717;"Veere";21880;"12-05-2021";"25-05-2021";20;91.4;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"12-05-2021";"25-05-2021";153;336.5;2;4.4;0;0
"Velsen";453;"Velsen";68648;"12-05-2021";"25-05-2021";165;240.4;1;1.5;0;0
"Venlo";983;"Venlo";101802;"12-05-2021";"25-05-2021";687;674.8;5;4.9;1;1
"Venray";984;"Venray";43614;"12-05-2021";"25-05-2021";167;382.9;0;0;2;4.6
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"12-05-2021";"25-05-2021";159;279.9;1;1.8;1;1.8
"Vlaardingen";622;"Vlaardingen";73397;"12-05-2021";"25-05-2021";347;472.8;3;4.1;1;1.4
"Vlieland";96;"Vlieland";1155;"12-05-2021";"25-05-2021";6;519.5;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"12-05-2021";"25-05-2021";104;234.4;0;0;0;0
"Voerendaal";986;"Voerendaal";12475;"12-05-2021";"25-05-2021";35;280.6;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"12-05-2021";"25-05-2021";38;148.5;0;0;0;0
"Voorst";285;"Voorst";24552;"12-05-2021";"25-05-2021";65;264.7;0;0;0;0
"Vught";865;"Vught";31420;"12-05-2021";"25-05-2021";107;340.5;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"12-05-2021";"25-05-2021";82;177.9;0;0;0;0
"Waalre";866;"Waalre";17456;"12-05-2021";"25-05-2021";54;309.3;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"12-05-2021";"25-05-2021";305;627.1;1;2.1;1;2.1
"Waddinxveen";627;"Waddinxveen";29291;"12-05-2021";"25-05-2021";95;324.3;1;3.4;0;0
"Wageningen";289;"Wageningen";39664;"12-05-2021";"25-05-2021";116;292.5;0;0;0;0
"Wassenaar";629;"Wassenaar";26305;"12-05-2021";"25-05-2021";75;285.1;0;0;1;3.8
"Waterland";852;"Waterland";17424;"12-05-2021";"25-05-2021";25;143.5;0;0;0;0
"Weert";988;"Weert";50105;"12-05-2021";"25-05-2021";157;313.3;2;4;0;0
"Weesp";457;"Weesp";19738;"12-05-2021";"25-05-2021";26;131.7;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"12-05-2021";"25-05-2021";193;377.5;1;2;0;0
"West Maas en Waal";668;"West Maas en Waal";19324;"12-05-2021";"25-05-2021";87;450.2;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"12-05-2021";"25-05-2021";130;205.3;2;3.2;1;1.6
"Westerveld";1701;"Westerveld";19460;"12-05-2021";"25-05-2021";48;246.7;0;0;0;0
"Westervoort";293;"Westervoort";14971;"12-05-2021";"25-05-2021";44;293.9;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"12-05-2021";"25-05-2021";54;209.8;0;0;0;0
"Westland";1783;"Westland";110375;"12-05-2021";"25-05-2021";439;397.7;1;0.9;0;0
"Weststellingwerf";98;"Weststellingwerf";25914;"12-05-2021";"25-05-2021";125;482.4;1;3.9;0;0
"Westvoorne";614;"Westvoorne";14731;"12-05-2021";"25-05-2021";34;230.8;0;0;1;6.8
"Wierden";189;"Wierden";24446;"12-05-2021";"25-05-2021";98;400.9;0;0;0;0
"Wijchen";296;"Wijchen";41110;"12-05-2021";"25-05-2021";177;430.6;1;2.4;1;2.4
"Wijdemeren";1696;"Wijdemeren";24358;"12-05-2021";"25-05-2021";62;254.5;1;4.1;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"12-05-2021";"25-05-2021";47;196.5;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"12-05-2021";"25-05-2021";148;512.9;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"12-05-2021";"25-05-2021";52;237.7;1;4.6;1;4.6
"Woerden";632;"Woerden";52299;"12-05-2021";"25-05-2021";278;531.6;4;7.6;0;0
"Wormerland";880;"Wormerland";16270;"12-05-2021";"25-05-2021";51;313.5;0;0;0;0
"Woudenberg";351;"Woudenberg";13362;"12-05-2021";"25-05-2021";36;269.4;0;0;0;0
"Zaanstad";479;"Zaanstad";156794;"12-05-2021";"25-05-2021";391;249.4;3;1.9;1;0.6
"Zaltbommel";297;"Zaltbommel";28881;"12-05-2021";"25-05-2021";76;263.1;0;0;1;3.5
"Zandvoort";473;"Zandvoort";17116;"12-05-2021";"25-05-2021";25;146.1;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"12-05-2021";"25-05-2021";60;264.9;1;4.4;0;0
"Zeist";355;"Zeist";64905;"12-05-2021";"25-05-2021";173;266.5;1;1.5;0;0
"Zevenaar";299;"Zevenaar";43750;"12-05-2021";"25-05-2021";137;313.1;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"12-05-2021";"25-05-2021";346;276.2;4;3.2;0;0
"Zoeterwoude";638;"Zoeterwoude";8605;"12-05-2021";"25-05-2021";36;418.4;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"12-05-2021";"25-05-2021";175;398.8;1;2.3;0;0
"Zundert";879;"Zundert";21829;"12-05-2021";"25-05-2021";59;270.3;0;0;0;0
"Zutphen";301;"Zutphen";47934;"12-05-2021";"25-05-2021";108;225.3;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"12-05-2021";"25-05-2021";41;180.7;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"12-05-2021";"25-05-2021";164;366.6;0;0;3;6.7
"Zwolle";193;"Zwolle";128840;"12-05-2021";"25-05-2021";257;199.5;2;1.6;1;0.8
