"Gemeente";"Gemnr";"Gemeente";"Bev";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Stadskanaal";37;"Stadskanaal";31754;"04-05-2022";"17-05-2022";34;107.1;0;0;0;0
"Staphorst";180;"Staphorst";17261;"04-05-2022";"17-05-2022";14;81.1;0;0;0;0
"Stede Broec";532;"Stede Broec";21743;"04-05-2022";"17-05-2022";11;50.6;0;0;0;0
"Steenbergen";851;"Steenbergen";24310;"04-05-2022";"17-05-2022";10;41.1;0;0;0;0
"Steenwijkerland";1708;"Steenwijkerland";44341;"04-05-2022";"17-05-2022";33;74.4;2;4.5;0;0
"Stein";971;"Stein";24875;"04-05-2022";"17-05-2022";29;116.6;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";65108;"04-05-2022";"17-05-2022";69;106;1;1.5;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89999;"04-05-2022";"17-05-2022";57;63.3;4;4.4;0;0
"Terneuzen";715;"Terneuzen";54463;"04-05-2022";"17-05-2022";48;88.1;2;3.7;0;0
"Terschelling";93;"Terschelling";4870;"04-05-2022";"17-05-2022";3;61.6;0;0;0;0
"Texel";448;"Texel";13656;"04-05-2022";"17-05-2022";5;36.6;0;0;0;0
"Teylingen";1525;"Teylingen";37791;"04-05-2022";"17-05-2022";46;121.7;0;0;0;0
"Tholen";716;"Tholen";26085;"04-05-2022";"17-05-2022";9;34.5;2;7.7;0;0
"Tiel";281;"Tiel";41920;"04-05-2022";"17-05-2022";31;74;0;0;0;0
"Tilburg";855;"Tilburg";221947;"04-05-2022";"17-05-2022";136;61.3;1;0.5;0;0
"Tubbergen";183;"Tubbergen";21315;"04-05-2022";"17-05-2022";14;65.7;0;0;0;0
"Twenterand";1700;"Twenterand";33699;"04-05-2022";"17-05-2022";21;62.3;2;5.9;0;0
"Tynaarlo";1730;"Tynaarlo";33978;"04-05-2022";"17-05-2022";23;67.7;1;2.9;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32060;"04-05-2022";"17-05-2022";16;49.9;0;0;0;0
"Uitgeest";450;"Uitgeest";13632;"04-05-2022";"17-05-2022";9;66;0;0;0;0
"Uithoorn";451;"Uithoorn";30206;"04-05-2022";"17-05-2022";41;135.7;0;0;0;0
"Urk";184;"Urk";21227;"04-05-2022";"17-05-2022";2;9.4;0;0;0;0
"Utrecht";344;"Utrecht";359370;"04-05-2022";"17-05-2022";478;133;9;2.5;0;0
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49946;"04-05-2022";"17-05-2022";46;92.1;1;2;0;0
"Vaals";981;"Vaals";10084;"04-05-2022";"17-05-2022";7;69.4;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16365;"04-05-2022";"17-05-2022";9;55;0;0;0;0
"Valkenswaard";858;"Valkenswaard";31221;"04-05-2022";"17-05-2022";12;38.4;0;0;0;0
"Veendam";47;"Veendam";27417;"04-05-2022";"17-05-2022";18;65.7;1;3.6;0;0
"Veenendaal";345;"Veenendaal";66912;"04-05-2022";"17-05-2022";72;107.6;3;4.5;0;0
"Veere";717;"Veere";21953;"04-05-2022";"17-05-2022";34;154.9;1;4.6;0;0
"Veldhoven";861;"Veldhoven";45500;"04-05-2022";"17-05-2022";27;59.3;1;2.2;0;0
"Velsen";453;"Velsen";68617;"04-05-2022";"17-05-2022";69;100.6;1;1.5;0;0
"Venlo";983;"Venlo";101988;"04-05-2022";"17-05-2022";54;52.9;0;0;0;0
"Venray";984;"Venray";43713;"04-05-2022";"17-05-2022";7;16;0;0;0;0
"Vijfheerenlanden";1961;"Vijfheerenlanden";57829;"04-05-2022";"17-05-2022";67;115.9;3;5.2;0;0
"Vlaardingen";622;"Vlaardingen";73924;"04-05-2022";"17-05-2022";54;73;0;0;0;0
"Vlieland";96;"Vlieland";1194;"04-05-2022";"17-05-2022";0;0;0;0;0;0
"Vlissingen";718;"Vlissingen";44358;"04-05-2022";"17-05-2022";57;128.5;4;9;0;0
"Voerendaal";986;"Voerendaal";12466;"04-05-2022";"17-05-2022";7;56.2;0;0;0;0
"Voorschoten";626;"Voorschoten";25650;"04-05-2022";"17-05-2022";17;66.3;0;0;0;0
"Voorst";285;"Voorst";24790;"04-05-2022";"17-05-2022";17;68.6;0;0;0;0
"Vught";865;"Vught";31669;"04-05-2022";"17-05-2022";18;56.8;1;3.2;0;0
"Waadhoeke";1949;"Waadhoeke";46149;"04-05-2022";"17-05-2022";28;60.7;1;2.2;0;0
"Waalre";866;"Waalre";17544;"04-05-2022";"17-05-2022";15;85.5;0;0;0;0
"Waalwijk";867;"Waalwijk";48815;"04-05-2022";"17-05-2022";20;41;1;2;1;2
"Waddinxveen";627;"Waddinxveen";30479;"04-05-2022";"17-05-2022";28;91.9;0;0;0;0
"Wageningen";289;"Wageningen";39635;"04-05-2022";"17-05-2022";43;108.5;2;5;0;0
"Wassenaar";629;"Wassenaar";26949;"04-05-2022";"17-05-2022";35;129.9;0;0;0;0
"Waterland";852;"Waterland";17312;"04-05-2022";"17-05-2022";18;104;0;0;0;0
"Weert";988;"Weert";50011;"04-05-2022";"17-05-2022";15;30;0;0;0;0
"West Betuwe";1960;"West Betuwe";51496;"04-05-2022";"17-05-2022";37;71.9;1;1.9;0;0
"West Maas en Waal";668;"West Maas en Waal";19581;"04-05-2022";"17-05-2022";14;71.5;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63678;"04-05-2022";"17-05-2022";64;100.5;0;0;0;0
"Westerveld";1701;"Westerveld";19661;"04-05-2022";"17-05-2022";14;71.2;0;0;0;0
"Westervoort";293;"Westervoort";15014;"04-05-2022";"17-05-2022";5;33.3;0;0;0;0
"Westerwolde";1950;"Westerwolde";26215;"04-05-2022";"17-05-2022";25;95.4;0;0;0;0
"Westland";1783;"Westland";111382;"04-05-2022";"17-05-2022";81;72.7;1;0.9;0;0
"Weststellingwerf";98;"Weststellingwerf";26130;"04-05-2022";"17-05-2022";17;65.1;3;11.5;0;0
"Westvoorne";614;"Westvoorne";14900;"04-05-2022";"17-05-2022";12;80.5;2;13.4;0;0
"Wierden";189;"Wierden";24538;"04-05-2022";"17-05-2022";14;57.1;1;4.1;0;0
"Wijchen";296;"Wijchen";41261;"04-05-2022";"17-05-2022";36;87.2;2;4.8;1;2.4
"Wijdemeren";1696;"Wijdemeren";24463;"04-05-2022";"17-05-2022";40;163.5;1;4.1;0;0
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23925;"04-05-2022";"17-05-2022";16;66.9;1;4.2;0;0
"Winterswijk";294;"Winterswijk";29022;"04-05-2022";"17-05-2022";29;99.9;2;6.9;0;0
"Woensdrecht";873;"Woensdrecht";22028;"04-05-2022";"17-05-2022";6;27.2;0;0;0;0
"Woerden";632;"Woerden";52694;"04-05-2022";"17-05-2022";45;85.4;5;9.5;0;0
"Wormerland";880;"Wormerland";16333;"04-05-2022";"17-05-2022";11;67.3;0;0;0;0
"Woudenberg";351;"Woudenberg";13639;"04-05-2022";"17-05-2022";12;88;4;29.3;0;0
"Zaanstad";479;"Zaanstad";156901;"04-05-2022";"17-05-2022";148;94.3;2;1.3;1;0.6
"Zaltbommel";297;"Zaltbommel";29447;"04-05-2022";"17-05-2022";17;57.7;1;3.4;0;0
"Zandvoort";473;"Zandvoort";17168;"04-05-2022";"17-05-2022";26;151.4;0;0;0;0
"Zeewolde";50;"Zeewolde";22879;"04-05-2022";"17-05-2022";20;87.4;0;0;0;0
"Zeist";355;"Zeist";65043;"04-05-2022";"17-05-2022";60;92.2;2;3.1;0;0
"Zevenaar";299;"Zevenaar";44096;"04-05-2022";"17-05-2022";21;47.6;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125267;"04-05-2022";"17-05-2022";144;115;6;4.8;0;0
"Zoeterwoude";638;"Zoeterwoude";8843;"04-05-2022";"17-05-2022";3;33.9;0;0;0;0
"Zuidplas";1892;"Zuidplas";45064;"04-05-2022";"17-05-2022";56;124.3;1;2.2;0;0
"Zundert";879;"Zundert";21988;"04-05-2022";"17-05-2022";6;27.3;1;4.5;0;0
"Zutphen";301;"Zutphen";48111;"04-05-2022";"17-05-2022";62;128.9;1;2.1;0;0
"Zwartewaterland";1896;"Zwartewaterland";22823;"04-05-2022";"17-05-2022";7;30.7;0;0;0;0
"Zwijndrecht";642;"Zwijndrecht";44775;"04-05-2022";"17-05-2022";36;80.4;0;0;0;0
"Zwolle";193;"Zwolle";129840;"04-05-2022";"17-05-2022";129;99.4;1;0.8;0;0
