"Gemeente";"Inwoners";"Van";"Tot";"Meldingen";"Meldingen per 100.000";"Zkh opname";"Zkh opname per 100.000";"Overleden";"Overleden per 100.000"
"Wormerland";16381;"07-12-2022";"20-12-2022";4;24,4;0;0;0;0
"Woudenberg";13873;"07-12-2022";"20-12-2022";17;122,5;1;7,2;0;0
"Zaanstad";157166;"07-12-2022";"20-12-2022";46;29,3;7;4,5;1;0,6
"Zaltbommel";29957;"07-12-2022";"20-12-2022";11;36,7;1;3,3;0;0
"Zandvoort";17107;"07-12-2022";"20-12-2022";22;128,6;0;0;0;0
"Zeewolde";23348;"07-12-2022";"20-12-2022";6;25,7;0;0;0;0
"Zeist";65987;"07-12-2022";"20-12-2022";74;112,1;2;3;0;0
"Zevenaar";44645;"07-12-2022";"20-12-2022";33;73,9;0;0;0;0
"Zoetermeer";125767;"07-12-2022";"20-12-2022";60;47,7;9;7,2;0;0
"Zoeterwoude";9302;"07-12-2022";"20-12-2022";4;43;1;10,8;0;0
"Zuidplas";45794;"07-12-2022";"20-12-2022";18;39,3;3;6,6;0;0
"Zundert";22260;"07-12-2022";"20-12-2022";8;35,9;1;4,5;0;0
"Zutphen";48330;"07-12-2022";"20-12-2022";20;41,4;5;10,3;0;0
"Zwartewaterland";23012;"07-12-2022";"20-12-2022";23;99,9;1;4,3;0;0
"Zwijndrecht";44789;"07-12-2022";"20-12-2022";22;49,1;0;0;0;0
"Zwolle";130668;"07-12-2022";"20-12-2022";124;94,9;8;6,1;0;0
