"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"10-02-2021";"23-02-2021";52;153.7;2;5.9;0;0
"Simpelveld";965;"Simpelveld";10555;"10-02-2021";"23-02-2021";31;293.7;0;0;0;0
"Sint Anthonis";1702;"Sint Anthonis";11664;"10-02-2021";"23-02-2021";37;317.2;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"10-02-2021";"23-02-2021";131;448.5;1;3.4;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"10-02-2021";"23-02-2021";206;222.9;1;1.1;4;4.3
"Sliedrecht";610;"Sliedrecht";25220;"10-02-2021";"23-02-2021";127;503.6;0;0;2;7.9
"Sluis";1714;"Sluis";23210;"10-02-2021";"23-02-2021";21;90.5;2;8.6;0;0
"Smallingerland";90;"Smallingerland";56150;"10-02-2021";"23-02-2021";184;327.7;2;3.6;1;1.8
"Soest";342;"Soest";46606;"10-02-2021";"23-02-2021";113;242.5;1;2.1;0;0
"Someren";847;"Someren";19368;"10-02-2021";"23-02-2021";77;397.6;0;0;1;5.2
"Son en Breugel";848;"Son en Breugel";17322;"10-02-2021";"23-02-2021";76;438.7;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"10-02-2021";"23-02-2021";116;366.1;0;0;2;6.3
"Staphorst";180;"Staphorst";17145;"10-02-2021";"23-02-2021";39;227.5;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"10-02-2021";"23-02-2021";107;492.5;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"10-02-2021";"23-02-2021";91;372.7;1;4.1;1;4.1
"Steenwijkerland";1708;"Steenwijkerland";44126;"10-02-2021";"23-02-2021";82;185.8;0;0;0;0
"Stein";971;"Stein";25007;"10-02-2021";"23-02-2021";76;303.9;1;4;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"10-02-2021";"23-02-2021";189;291.1;2;3.1;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"10-02-2021";"23-02-2021";405;450.1;2;2.2;6;6.7
"Terneuzen";715;"Terneuzen";54426;"10-02-2021";"23-02-2021";82;150.7;4;7.3;1;1.8
"Terschelling";93;"Terschelling";4888;"10-02-2021";"23-02-2021";8;163.7;0;0;0;0
"Texel";448;"Texel";13575;"10-02-2021";"23-02-2021";12;88.4;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"10-02-2021";"23-02-2021";139;371.3;0;0;7;18.7
"Tholen";716;"Tholen";25757;"10-02-2021";"23-02-2021";53;205.8;0;0;0;0
"Tiel";281;"Tiel";42159;"10-02-2021";"23-02-2021";169;400.9;0;0;5;11.9
"Tilburg";855;"Tilburg";221243;"10-02-2021";"23-02-2021";550;248.6;3;1.4;1;0.5
"Tubbergen";183;"Tubbergen";21275;"10-02-2021";"23-02-2021";43;202.1;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"10-02-2021";"23-02-2021";85;251.9;2;5.9;1;3
"Tynaarlo";1730;"Tynaarlo";33887;"10-02-2021";"23-02-2021";49;144.6;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"10-02-2021";"23-02-2021";132;411.8;2;6.2;4;12.5
"Uden";856;"Uden";42119;"10-02-2021";"23-02-2021";115;273;0;0;2;4.7
"Uitgeest";450;"Uitgeest";13666;"10-02-2021";"23-02-2021";41;300;1;7.3;0;0
"Uithoorn";451;"Uithoorn";29478;"10-02-2021";"23-02-2021";75;254.4;0;0;0;0
"Urk";184;"Urk";21031;"10-02-2021";"23-02-2021";5;23.8;0;0;0;0
"Utrecht";344;"Utrecht";357597;"10-02-2021";"23-02-2021";676;189;6;1.7;5;1.4
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"10-02-2021";"23-02-2021";111;223.9;2;4;5;10.1
"Vaals";981;"Vaals";10105;"10-02-2021";"23-02-2021";15;148.4;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"10-02-2021";"23-02-2021";45;274.9;0;0;3;18.3
"Valkenswaard";858;"Valkenswaard";31193;"10-02-2021";"23-02-2021";112;359.1;1;3.2;3;9.6
"Veendam";47;"Veendam";27384;"10-02-2021";"23-02-2021";91;332.3;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"10-02-2021";"23-02-2021";197;296.3;2;3;1;1.5
"Veere";717;"Veere";21880;"10-02-2021";"23-02-2021";99;452.5;0;0;0;0
"Veldhoven";861;"Veldhoven";45466;"10-02-2021";"23-02-2021";199;437.7;1;2.2;1;2.2
"Velsen";453;"Velsen";68648;"10-02-2021";"23-02-2021";365;531.7;3;4.4;8;11.7
"Venlo";983;"Venlo";101802;"10-02-2021";"23-02-2021";350;343.8;0;0;6;5.9
"Venray";984;"Venray";43614;"10-02-2021";"23-02-2021";161;369.1;0;0;1;2.3
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"10-02-2021";"23-02-2021";184;323.9;2;3.5;1;1.8
"Vlaardingen";622;"Vlaardingen";73397;"10-02-2021";"23-02-2021";223;303.8;5;6.8;0;0
"Vlieland";96;"Vlieland";1155;"10-02-2021";"23-02-2021";2;173.2;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"10-02-2021";"23-02-2021";183;412.5;4;9;2;4.5
"Voerendaal";986;"Voerendaal";12475;"10-02-2021";"23-02-2021";34;272.5;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"10-02-2021";"23-02-2021";34;132.8;0;0;0;0
"Voorst";285;"Voorst";24552;"10-02-2021";"23-02-2021";36;146.6;0;0;1;4.1
"Vught";865;"Vught";31420;"10-02-2021";"23-02-2021";108;343.7;3;9.5;3;9.5
"Waadhoeke";1949;"Waadhoeke";46090;"10-02-2021";"23-02-2021";115;249.5;0;0;1;2.2
"Waalre";866;"Waalre";17456;"10-02-2021";"23-02-2021";38;217.7;0;0;0;0
"Waalwijk";867;"Waalwijk";48637;"10-02-2021";"23-02-2021";125;257;0;0;2;4.1
"Waddinxveen";627;"Waddinxveen";29291;"10-02-2021";"23-02-2021";78;266.3;0;0;1;3.4
"Wageningen";289;"Wageningen";39664;"10-02-2021";"23-02-2021";47;118.5;3;7.6;0;0
"Wassenaar";629;"Wassenaar";26305;"10-02-2021";"23-02-2021";54;205.3;0;0;1;3.8
"Waterland";852;"Waterland";17424;"10-02-2021";"23-02-2021";79;453.4;0;0;0;0
"Weert";988;"Weert";50105;"10-02-2021";"23-02-2021";115;229.5;0;0;0;0
"Weesp";457;"Weesp";19738;"10-02-2021";"23-02-2021";69;349.6;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"10-02-2021";"23-02-2021";216;422.5;0;0;7;13.7
"West Maas en Waal";668;"West Maas en Waal";19324;"10-02-2021";"23-02-2021";108;558.9;0;0;1;5.2
"Westerkwartier";1969;"Westerkwartier";63329;"10-02-2021";"23-02-2021";244;385.3;0;0;5;7.9
"Westerveld";1701;"Westerveld";19460;"10-02-2021";"23-02-2021";46;236.4;0;0;0;0
"Westervoort";293;"Westervoort";14971;"10-02-2021";"23-02-2021";24;160.3;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"10-02-2021";"23-02-2021";116;450.8;2;7.8;1;3.9
"Westland";1783;"Westland";110375;"10-02-2021";"23-02-2021";296;268.2;5;4.5;1;0.9
"Weststellingwerf";98;"Weststellingwerf";25914;"10-02-2021";"23-02-2021";115;443.8;0;0;3;11.6
"Westvoorne";614;"Westvoorne";14731;"10-02-2021";"23-02-2021";18;122.2;1;6.8;1;6.8
"Wierden";189;"Wierden";24446;"10-02-2021";"23-02-2021";50;204.5;0;0;3;12.3
"Wijchen";296;"Wijchen";41110;"10-02-2021";"23-02-2021";149;362.4;0;0;1;2.4
"Wijdemeren";1696;"Wijdemeren";24358;"10-02-2021";"23-02-2021";83;340.8;2;8.2;1;4.1
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"10-02-2021";"23-02-2021";47;196.5;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"10-02-2021";"23-02-2021";39;135.2;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"10-02-2021";"23-02-2021";39;178.3;1;4.6;1;4.6
"Woerden";632;"Woerden";52299;"10-02-2021";"23-02-2021";185;353.7;4;7.6;2;3.8
"Wormerland";880;"Wormerland";16270;"10-02-2021";"23-02-2021";80;491.7;1;6.1;12;73.8
"Woudenberg";351;"Woudenberg";13362;"10-02-2021";"23-02-2021";23;172.1;1;7.5;0;0
"Zaanstad";479;"Zaanstad";156794;"10-02-2021";"23-02-2021";484;308.7;2;1.3;1;0.6
"Zaltbommel";297;"Zaltbommel";28881;"10-02-2021";"23-02-2021";218;754.8;1;3.5;1;3.5
"Zandvoort";473;"Zandvoort";17116;"10-02-2021";"23-02-2021";28;163.6;0;0;0;0
"Zeewolde";50;"Zeewolde";22653;"10-02-2021";"23-02-2021";36;158.9;0;0;1;4.4
"Zeist";355;"Zeist";64905;"10-02-2021";"23-02-2021";147;226.5;2;3.1;6;9.2
"Zevenaar";299;"Zevenaar";43750;"10-02-2021";"23-02-2021";101;230.9;1;2.3;3;6.9
"Zoetermeer";637;"Zoetermeer";125285;"10-02-2021";"23-02-2021";231;184.4;4;3.2;2;1.6
"Zoeterwoude";638;"Zoeterwoude";8605;"10-02-2021";"23-02-2021";28;325.4;1;11.6;0;0
"Zuidplas";1892;"Zuidplas";43885;"10-02-2021";"23-02-2021";135;307.6;1;2.3;0;0
"Zundert";879;"Zundert";21829;"10-02-2021";"23-02-2021";44;201.6;0;0;0;0
"Zutphen";301;"Zutphen";47934;"10-02-2021";"23-02-2021";41;85.5;1;2.1;2;4.2
"Zwartewaterland";1896;"Zwartewaterland";22685;"10-02-2021";"23-02-2021";97;427.6;1;4.4;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"10-02-2021";"23-02-2021";203;453.8;1;2.2;3;6.7
"Zwolle";193;"Zwolle";128840;"10-02-2021";"23-02-2021";243;188.6;0;0;4;3.1
