"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Schouwen-Duiveland";1676;"Schouwen-Duiveland";33839;"03-02-2021";"16-02-2021";56;165.5;1;3;0;0
"Simpelveld";965;"Simpelveld";10555;"03-02-2021";"16-02-2021";28;265.3;0;0;1;9.5
"Sint Anthonis";1702;"Sint Anthonis";11664;"03-02-2021";"16-02-2021";41;351.5;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"03-02-2021";"16-02-2021";82;280.7;0;0;0;0
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"03-02-2021";"16-02-2021";201;217.5;1;1.1;9;9.7
"Sliedrecht";610;"Sliedrecht";25220;"03-02-2021";"16-02-2021";127;503.6;0;0;1;4
"Sluis";1714;"Sluis";23210;"03-02-2021";"16-02-2021";20;86.2;3;12.9;0;0
"Smallingerland";90;"Smallingerland";56150;"03-02-2021";"16-02-2021";149;265.4;0;0;2;3.6
"Soest";342;"Soest";46606;"03-02-2021";"16-02-2021";104;223.1;1;2.1;1;2.1
"Someren";847;"Someren";19368;"03-02-2021";"16-02-2021";46;237.5;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"03-02-2021";"16-02-2021";57;329.1;1;5.8;0;0
"Stadskanaal";37;"Stadskanaal";31686;"03-02-2021";"16-02-2021";99;312.4;0;0;0;0
"Staphorst";180;"Staphorst";17145;"03-02-2021";"16-02-2021";33;192.5;0;0;1;5.8
"Stede Broec";532;"Stede Broec";21726;"03-02-2021";"16-02-2021";105;483.3;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"03-02-2021";"16-02-2021";50;204.8;1;4.1;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"03-02-2021";"16-02-2021";63;142.8;0;0;0;0
"Stein";971;"Stein";25007;"03-02-2021";"16-02-2021";71;283.9;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"03-02-2021";"16-02-2021";129;198.7;2;3.1;0;0
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"03-02-2021";"16-02-2021";388;431.2;2;2.2;7;7.8
"Terneuzen";715;"Terneuzen";54426;"03-02-2021";"16-02-2021";77;141.5;1;1.8;0;0
"Terschelling";93;"Terschelling";4888;"03-02-2021";"16-02-2021";6;122.7;0;0;0;0
"Texel";448;"Texel";13575;"03-02-2021";"16-02-2021";5;36.8;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"03-02-2021";"16-02-2021";115;307.2;1;2.7;2;5.3
"Tholen";716;"Tholen";25757;"03-02-2021";"16-02-2021";58;225.2;1;3.9;0;0
"Tiel";281;"Tiel";42159;"03-02-2021";"16-02-2021";128;303.6;1;2.4;5;11.9
"Tilburg";855;"Tilburg";221243;"03-02-2021";"16-02-2021";560;253.1;2;0.9;2;0.9
"Tubbergen";183;"Tubbergen";21275;"03-02-2021";"16-02-2021";48;225.6;0;0;0;0
"Twenterand";1700;"Twenterand";33743;"03-02-2021";"16-02-2021";118;349.7;0;0;0;0
"Tynaarlo";1730;"Tynaarlo";33887;"03-02-2021";"16-02-2021";50;147.5;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"03-02-2021";"16-02-2021";174;542.9;2;6.2;8;25
"Uden";856;"Uden";42119;"03-02-2021";"16-02-2021";94;223.2;0;0;3;7.1
"Uitgeest";450;"Uitgeest";13666;"03-02-2021";"16-02-2021";22;161;0;0;0;0
"Uithoorn";451;"Uithoorn";29478;"03-02-2021";"16-02-2021";83;281.6;1;3.4;0;0
"Urk";184;"Urk";21031;"03-02-2021";"16-02-2021";11;52.3;0;0;0;0
"Utrecht";344;"Utrecht";357597;"03-02-2021";"16-02-2021";620;173.4;7;2;7;2
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"03-02-2021";"16-02-2021";124;250.1;2;4;2;4
"Vaals";981;"Vaals";10105;"03-02-2021";"16-02-2021";16;158.3;0;0;1;9.9
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"03-02-2021";"16-02-2021";39;238.3;0;0;3;18.3
"Valkenswaard";858;"Valkenswaard";31193;"03-02-2021";"16-02-2021";124;397.5;2;6.4;3;9.6
"Veendam";47;"Veendam";27384;"03-02-2021";"16-02-2021";82;299.4;0;0;2;7.3
"Veenendaal";345;"Veenendaal";66493;"03-02-2021";"16-02-2021";156;234.6;1;1.5;1;1.5
"Veere";717;"Veere";21880;"03-02-2021";"16-02-2021";75;342.8;3;13.7;1;4.6
"Veldhoven";861;"Veldhoven";45466;"03-02-2021";"16-02-2021";194;426.7;1;2.2;1;2.2
"Velsen";453;"Velsen";68648;"03-02-2021";"16-02-2021";221;321.9;1;1.5;0;0
"Venlo";983;"Venlo";101802;"03-02-2021";"16-02-2021";318;312.4;0;0;7;6.9
"Venray";984;"Venray";43614;"03-02-2021";"16-02-2021";183;419.6;2;4.6;2;4.6
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"03-02-2021";"16-02-2021";203;357.3;3;5.3;0;0
"Vlaardingen";622;"Vlaardingen";73397;"03-02-2021";"16-02-2021";153;208.5;1;1.4;2;2.7
"Vlieland";96;"Vlieland";1155;"03-02-2021";"16-02-2021";1;86.6;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"03-02-2021";"16-02-2021";149;335.9;5;11.3;4;9
"Voerendaal";986;"Voerendaal";12475;"03-02-2021";"16-02-2021";37;296.6;0;0;0;0
"Voorschoten";626;"Voorschoten";25596;"03-02-2021";"16-02-2021";32;125;2;7.8;1;3.9
"Voorst";285;"Voorst";24552;"03-02-2021";"16-02-2021";26;105.9;0;0;2;8.1
"Vught";865;"Vught";31420;"03-02-2021";"16-02-2021";105;334.2;1;3.2;1;3.2
"Waadhoeke";1949;"Waadhoeke";46090;"03-02-2021";"16-02-2021";108;234.3;0;0;2;4.3
"Waalre";866;"Waalre";17456;"03-02-2021";"16-02-2021";22;126;1;5.7;0;0
"Waalwijk";867;"Waalwijk";48637;"03-02-2021";"16-02-2021";113;232.3;0;0;2;4.1
"Waddinxveen";627;"Waddinxveen";29291;"03-02-2021";"16-02-2021";111;379;0;0;0;0
"Wageningen";289;"Wageningen";39664;"03-02-2021";"16-02-2021";58;146.2;0;0;2;5
"Wassenaar";629;"Wassenaar";26305;"03-02-2021";"16-02-2021";41;155.9;1;3.8;1;3.8
"Waterland";852;"Waterland";17424;"03-02-2021";"16-02-2021";54;309.9;0;0;0;0
"Weert";988;"Weert";50105;"03-02-2021";"16-02-2021";118;235.5;0;0;0;0
"Weesp";457;"Weesp";19738;"03-02-2021";"16-02-2021";37;187.5;0;0;1;5.1
"West Betuwe";1960;"West Betuwe";51128;"03-02-2021";"16-02-2021";178;348.1;1;2;2;3.9
"West Maas en Waal";668;"West Maas en Waal";19324;"03-02-2021";"16-02-2021";87;450.2;0;0;0;0
"Westerkwartier";1969;"Westerkwartier";63329;"03-02-2021";"16-02-2021";197;311.1;0;0;3;4.7
"Westerveld";1701;"Westerveld";19460;"03-02-2021";"16-02-2021";35;179.9;0;0;0;0
"Westervoort";293;"Westervoort";14971;"03-02-2021";"16-02-2021";36;240.5;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"03-02-2021";"16-02-2021";119;462.4;2;7.8;2;7.8
"Westland";1783;"Westland";110375;"03-02-2021";"16-02-2021";264;239.2;2;1.8;2;1.8
"Weststellingwerf";98;"Weststellingwerf";25914;"03-02-2021";"16-02-2021";116;447.6;0;0;3;11.6
"Westvoorne";614;"Westvoorne";14731;"03-02-2021";"16-02-2021";13;88.2;1;6.8;0;0
"Wierden";189;"Wierden";24446;"03-02-2021";"16-02-2021";64;261.8;0;0;3;12.3
"Wijchen";296;"Wijchen";41110;"03-02-2021";"16-02-2021";134;326;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"03-02-2021";"16-02-2021";54;221.7;0;0;1;4.1
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"03-02-2021";"16-02-2021";30;125.4;0;0;0;0
"Winterswijk";294;"Winterswijk";28854;"03-02-2021";"16-02-2021";46;159.4;0;0;0;0
"Woensdrecht";873;"Woensdrecht";21876;"03-02-2021";"16-02-2021";59;269.7;2;9.1;1;4.6
"Woerden";632;"Woerden";52299;"03-02-2021";"16-02-2021";130;248.6;2;3.8;0;0
"Wormerland";880;"Wormerland";16270;"03-02-2021";"16-02-2021";70;430.2;1;6.1;13;79.9
"Woudenberg";351;"Woudenberg";13362;"03-02-2021";"16-02-2021";32;239.5;1;7.5;0;0
"Zaanstad";479;"Zaanstad";156794;"03-02-2021";"16-02-2021";371;236.6;4;2.6;2;1.3
"Zaltbommel";297;"Zaltbommel";28881;"03-02-2021";"16-02-2021";146;505.5;2;6.9;2;6.9
"Zandvoort";473;"Zandvoort";17116;"03-02-2021";"16-02-2021";21;122.7;1;5.8;0;0
"Zeewolde";50;"Zeewolde";22653;"03-02-2021";"16-02-2021";42;185.4;1;4.4;0;0
"Zeist";355;"Zeist";64905;"03-02-2021";"16-02-2021";166;255.8;1;1.5;5;7.7
"Zevenaar";299;"Zevenaar";43750;"03-02-2021";"16-02-2021";99;226.3;0;0;3;6.9
"Zoetermeer";637;"Zoetermeer";125285;"03-02-2021";"16-02-2021";210;167.6;4;3.2;1;0.8
"Zoeterwoude";638;"Zoeterwoude";8605;"03-02-2021";"16-02-2021";32;371.9;1;11.6;0;0
"Zuidplas";1892;"Zuidplas";43885;"03-02-2021";"16-02-2021";110;250.7;4;9.1;2;4.6
"Zundert";879;"Zundert";21829;"03-02-2021";"16-02-2021";27;123.7;0;0;0;0
"Zutphen";301;"Zutphen";47934;"03-02-2021";"16-02-2021";52;108.5;0;0;4;8.3
"Zwartewaterland";1896;"Zwartewaterland";22685;"03-02-2021";"16-02-2021";37;163.1;1;4.4;0;0
"Zwijndrecht";642;"Zwijndrecht";44737;"03-02-2021";"16-02-2021";157;350.9;0;0;4;8.9
"Zwolle";193;"Zwolle";128840;"03-02-2021";"16-02-2021";196;152.1;0;0;2;1.6
