"Gemeente";"Gemnr";"Gemeente";"Bev_2020";"van_datum";"tot_datum";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Sint Anthonis";1702;"Sint Anthonis";11664;"10-03-2021";"23-03-2021";49;420.1;0;0;0;0
"Sint-Michielsgestel";845;"Sint-Michielsgestel";29208;"10-03-2021";"23-03-2021";147;503.3;1;3.4;2;6.8
"Sittard-Geleen";1883;"Sittard-Geleen";92429;"10-03-2021";"23-03-2021";254;274.8;0;0;4;4.3
"Sliedrecht";610;"Sliedrecht";25220;"10-03-2021";"23-03-2021";177;701.8;0;0;0;0
"Sluis";1714;"Sluis";23210;"10-03-2021";"23-03-2021";39;168;0;0;0;0
"Smallingerland";90;"Smallingerland";56150;"10-03-2021";"23-03-2021";274;488;1;1.8;3;5.3
"Soest";342;"Soest";46606;"10-03-2021";"23-03-2021";144;309;0;0;0;0
"Someren";847;"Someren";19368;"10-03-2021";"23-03-2021";147;759;0;0;0;0
"Son en Breugel";848;"Son en Breugel";17322;"10-03-2021";"23-03-2021";79;456.1;0;0;0;0
"Stadskanaal";37;"Stadskanaal";31686;"10-03-2021";"23-03-2021";127;400.8;0;0;0;0
"Staphorst";180;"Staphorst";17145;"10-03-2021";"23-03-2021";87;507.4;0;0;0;0
"Stede Broec";532;"Stede Broec";21726;"10-03-2021";"23-03-2021";186;856.1;0;0;0;0
"Steenbergen";851;"Steenbergen";24416;"10-03-2021";"23-03-2021";141;577.5;2;8.2;0;0
"Steenwijkerland";1708;"Steenwijkerland";44126;"10-03-2021";"23-03-2021";194;439.7;1;2.3;3;6.8
"Stein";971;"Stein";25007;"10-03-2021";"23-03-2021";104;415.9;0;0;0;0
"Stichtse Vecht";1904;"Stichtse Vecht";64931;"10-03-2021";"23-03-2021";273;420.4;7;10.8;1;1.5
"Súdwest-Fryslân";1900;"Súdwest-Fryslân";89987;"10-03-2021";"23-03-2021";586;651.2;2;2.2;2;2.2
"Terneuzen";715;"Terneuzen";54426;"10-03-2021";"23-03-2021";260;477.7;8;14.7;1;1.8
"Terschelling";93;"Terschelling";4888;"10-03-2021";"23-03-2021";5;102.3;2;40.9;1;20.5
"Texel";448;"Texel";13575;"10-03-2021";"23-03-2021";18;132.6;0;0;0;0
"Teylingen";1525;"Teylingen";37440;"10-03-2021";"23-03-2021";137;365.9;0;0;0;0
"Tholen";716;"Tholen";25757;"10-03-2021";"23-03-2021";124;481.4;1;3.9;0;0
"Tiel";281;"Tiel";42159;"10-03-2021";"23-03-2021";276;654.7;5;11.9;0;0
"Tilburg";855;"Tilburg";221243;"10-03-2021";"23-03-2021";1233;557.3;3;1.4;1;0.5
"Tubbergen";183;"Tubbergen";21275;"10-03-2021";"23-03-2021";100;470;0;0;1;4.7
"Twenterand";1700;"Twenterand";33743;"10-03-2021";"23-03-2021";165;489;0;0;1;3
"Tynaarlo";1730;"Tynaarlo";33887;"10-03-2021";"23-03-2021";106;312.8;0;0;0;0
"Tytsjerksteradiel";737;"Tytsjerksteradiel";32052;"10-03-2021";"23-03-2021";103;321.4;0;0;1;3.1
"Uden";856;"Uden";42119;"10-03-2021";"23-03-2021";302;717;2;4.7;1;2.4
"Uitgeest";450;"Uitgeest";13666;"10-03-2021";"23-03-2021";48;351.2;2;14.6;0;0
"Uithoorn";451;"Uithoorn";29478;"10-03-2021";"23-03-2021";144;488.5;0;0;1;3.4
"Urk";184;"Urk";21031;"10-03-2021";"23-03-2021";32;152.2;0;0;0;0
"Utrecht";344;"Utrecht";357597;"10-03-2021";"23-03-2021";1372;383.7;14;3.9;2;0.6
"Utrechtse Heuvelrug";1581;"Utrechtse Heuvelrug";49580;"10-03-2021";"23-03-2021";184;371.1;3;6.1;3;6.1
"Vaals";981;"Vaals";10105;"10-03-2021";"23-03-2021";28;277.1;0;0;0;0
"Valkenburg aan de Geul";994;"Valkenburg aan de Geul";16367;"10-03-2021";"23-03-2021";43;262.7;0;0;1;6.1
"Valkenswaard";858;"Valkenswaard";31193;"10-03-2021";"23-03-2021";167;535.4;2;6.4;3;9.6
"Veendam";47;"Veendam";27384;"10-03-2021";"23-03-2021";111;405.3;0;0;0;0
"Veenendaal";345;"Veenendaal";66493;"10-03-2021";"23-03-2021";375;564;2;3;0;0
"Veere";717;"Veere";21880;"10-03-2021";"23-03-2021";97;443.3;1;4.6;0;0
"Veldhoven";861;"Veldhoven";45466;"10-03-2021";"23-03-2021";330;725.8;1;2.2;1;2.2
"Velsen";453;"Velsen";68648;"10-03-2021";"23-03-2021";509;741.5;6;8.7;0;0
"Venlo";983;"Venlo";101802;"10-03-2021";"23-03-2021";815;800.6;6;5.9;2;2
"Venray";984;"Venray";43614;"10-03-2021";"23-03-2021";244;559.5;1;2.3;1;2.3
"Vijfheerenlanden";1961;"Vijfheerenlanden";56811;"10-03-2021";"23-03-2021";332;584.4;2;3.5;0;0
"Vlaardingen";622;"Vlaardingen";73397;"10-03-2021";"23-03-2021";425;579;5;6.8;1;1.4
"Vlieland";96;"Vlieland";1155;"10-03-2021";"23-03-2021";1;86.6;0;0;0;0
"Vlissingen";718;"Vlissingen";44360;"10-03-2021";"23-03-2021";232;523;6;13.5;0;0
"Voerendaal";986;"Voerendaal";12475;"10-03-2021";"23-03-2021";38;304.6;1;8;1;8
"Voorschoten";626;"Voorschoten";25596;"10-03-2021";"23-03-2021";108;421.9;0;0;0;0
"Voorst";285;"Voorst";24552;"10-03-2021";"23-03-2021";90;366.6;1;4.1;0;0
"Vught";865;"Vught";31420;"10-03-2021";"23-03-2021";115;366;0;0;0;0
"Waadhoeke";1949;"Waadhoeke";46090;"10-03-2021";"23-03-2021";276;598.8;2;4.3;1;2.2
"Waalre";866;"Waalre";17456;"10-03-2021";"23-03-2021";79;452.6;1;5.7;1;5.7
"Waalwijk";867;"Waalwijk";48637;"10-03-2021";"23-03-2021";208;427.7;0;0;0;0
"Waddinxveen";627;"Waddinxveen";29291;"10-03-2021";"23-03-2021";148;505.3;3;10.2;0;0
"Wageningen";289;"Wageningen";39664;"10-03-2021";"23-03-2021";140;353;2;5;1;2.5
"Wassenaar";629;"Wassenaar";26305;"10-03-2021";"23-03-2021";80;304.1;2;7.6;0;0
"Waterland";852;"Waterland";17424;"10-03-2021";"23-03-2021";122;700.2;1;5.7;0;0
"Weert";988;"Weert";50105;"10-03-2021";"23-03-2021";172;343.3;0;0;1;2
"Weesp";457;"Weesp";19738;"10-03-2021";"23-03-2021";72;364.8;0;0;0;0
"West Betuwe";1960;"West Betuwe";51128;"10-03-2021";"23-03-2021";261;510.5;0;0;1;2
"West Maas en Waal";668;"West Maas en Waal";19324;"10-03-2021";"23-03-2021";43;222.5;0;0;1;5.2
"Westerkwartier";1969;"Westerkwartier";63329;"10-03-2021";"23-03-2021";162;255.8;0;0;0;0
"Westerveld";1701;"Westerveld";19460;"10-03-2021";"23-03-2021";54;277.5;0;0;0;0
"Westervoort";293;"Westervoort";14971;"10-03-2021";"23-03-2021";48;320.6;0;0;0;0
"Westerwolde";1950;"Westerwolde";25733;"10-03-2021";"23-03-2021";114;443;2;7.8;0;0
"Westland";1783;"Westland";110375;"10-03-2021";"23-03-2021";590;534.5;3;2.7;1;0.9
"Weststellingwerf";98;"Weststellingwerf";25914;"10-03-2021";"23-03-2021";112;432.2;1;3.9;0;0
"Westvoorne";614;"Westvoorne";14731;"10-03-2021";"23-03-2021";59;400.5;0;0;0;0
"Wierden";189;"Wierden";24446;"10-03-2021";"23-03-2021";97;396.8;0;0;0;0
"Wijchen";296;"Wijchen";41110;"10-03-2021";"23-03-2021";108;262.7;0;0;0;0
"Wijdemeren";1696;"Wijdemeren";24358;"10-03-2021";"23-03-2021";70;287.4;0;0;1;4.1
"Wijk bij Duurstede";352;"Wijk bij Duurstede";23914;"10-03-2021";"23-03-2021";114;476.7;2;8.4;1;4.2
"Winterswijk";294;"Winterswijk";28854;"10-03-2021";"23-03-2021";73;253;0;0;2;6.9
"Woensdrecht";873;"Woensdrecht";21876;"10-03-2021";"23-03-2021";82;374.8;0;0;0;0
"Woerden";632;"Woerden";52299;"10-03-2021";"23-03-2021";302;577.4;1;1.9;1;1.9
"Wormerland";880;"Wormerland";16270;"10-03-2021";"23-03-2021";128;786.7;1;6.1;0;0
"Woudenberg";351;"Woudenberg";13362;"10-03-2021";"23-03-2021";92;688.5;1;7.5;0;0
"Zaanstad";479;"Zaanstad";156794;"10-03-2021";"23-03-2021";826;526.8;0;0;4;2.6
"Zaltbommel";297;"Zaltbommel";28881;"10-03-2021";"23-03-2021";226;782.5;0;0;0;0
"Zandvoort";473;"Zandvoort";17116;"10-03-2021";"23-03-2021";62;362.2;1;5.8;1;5.8
"Zeewolde";50;"Zeewolde";22653;"10-03-2021";"23-03-2021";52;229.6;0;0;0;0
"Zeist";355;"Zeist";64905;"10-03-2021";"23-03-2021";190;292.7;4;6.2;1;1.5
"Zevenaar";299;"Zevenaar";43750;"10-03-2021";"23-03-2021";129;294.9;0;0;0;0
"Zoetermeer";637;"Zoetermeer";125285;"10-03-2021";"23-03-2021";524;418.2;9;7.2;4;3.2
"Zoeterwoude";638;"Zoeterwoude";8605;"10-03-2021";"23-03-2021";29;337;0;0;0;0
"Zuidplas";1892;"Zuidplas";43885;"10-03-2021";"23-03-2021";227;517.3;0;0;0;0
"Zundert";879;"Zundert";21829;"10-03-2021";"23-03-2021";46;210.7;0;0;0;0
"Zutphen";301;"Zutphen";47934;"10-03-2021";"23-03-2021";142;296.2;0;0;0;0
"Zwartewaterland";1896;"Zwartewaterland";22685;"10-03-2021";"23-03-2021";330;1454.7;2;8.8;1;4.4
"Zwijndrecht";642;"Zwijndrecht";44737;"10-03-2021";"23-03-2021";313;699.6;1;2.2;1;2.2
"Zwolle";193;"Zwolle";128840;"10-03-2021";"23-03-2021";533;413.7;3;2.3;7;5.4
